"glm.coef","glm2","beta.coef.mean","beta.coef.precision","beta.prob"
-17.1865123456506,295.376206607199,-361.330787096147,3897.96314868326,1.1913325897616e-157
0.00856948027314712,7.34359921518576e-05,0.176842087590754,3897.96314868326,0.544095664318941
0.00387999772893412,1.50543823765339e-05,0.0890515000793005,3897.96314868326,0.522248174312944
0.0104318415390451,0.000108823317895747,0.221154278347908,3897.96314868326,0.555064322918694
0.000464580106849879,2.15834675680645e-07,0.0155912228666922,3897.96314868326,0.503897726760017
